BENCH: resnet50
TOP: 1
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
28, 0.00018598, 0.00000021, 70, 0.34, 0.00019469, 0.00000079, 68, 0.00019469, 0.00000079, 68, 1.05, 1.05
29, 0.00000506, 0.00000002, 16, 0.07, 0.00000506, 0.00000002, 25, 0.00000506, 0.00000002, 25, 1.00, 1.00
30, 0.00014975, 0.00000186, 72, 0.39, 0.00016160, 0.00000341, 39, 0.00016160, 0.00000341, 39, 1.08, 1.08
31, 0.00000517, 0.00000001, 10, 0.03, 0.00000517, 0.00000001, 1, 0.00000517, 0.00000001, 1, 1.00, 1.00
32, 0.00001342, 0.00000002, 37, 0.06, 0.00001342, 0.00000002, 19, 0.00001342, 0.00000002, 19, 1.00, 1.00
33, 0.00010180, 0.00000015, 99, 0.29, 0.00011103, 0.00000012, 16, 0.00011103, 0.00000012, 16, 1.09, 1.09
34, 0.00000483, 0.00000001, 11, 0.03, 0.00000483, 0.00000001, 1, 0.00000483, 0.00000001, 1, 1.00, 1.00
35, 0.00001133, 0.00000001, 38, 0.07, 0.00001133, 0.00000001, 56, 0.00001133, 0.00000001, 56, 1.00, 1.00
36, 0.00007538, 0.00000033, 81, 0.13, 0.00008492, 0.00000029, 53, 0.00008492, 0.00000029, 53, 1.13, 1.13
37, 0.00000446, 0.00000001, 10, 0.02, 0.00000446, 0.00000001, 1, 0.00000446, 0.00000001, 1, 1.00, 1.00
38, 0.00000988, 0.00000001, 38, 0.06, 0.00000988, 0.00000001, 46, 0.00000988, 0.00000001, 46, 1.00, 1.00
39, 0.00005574, 0.00000020, 37, 0.07, 0.00005574, 0.00000020, 16, 0.00005574, 0.00000020, 16, 1.00, 1.00
40, 0.00027596, 0.00000121, 72, 0.21, 0.00029250, 0.00000104, 82, 0.00025206, 0.00000038, 329, 1.06, 0.91
41, 0.00045067, 0.00000040, 40, 0.11, 0.00045067, 0.00000040, 99, 0.00037965, 0.00000021, 360, 1.00, 0.84
42, 0.00006700, 0.00000037, 99, 0.29, 0.00007317, 0.00000019, 29, 0.00007317, 0.00000019, 29, 1.09, 1.09
43, 0.00041435, 0.00000448, 75, 0.22, 0.00044287, 0.00000009, 73, 0.00036165, 0.00000010, 346, 1.07, 0.87
44, 0.00013910, 0.00000077, 71, 0.36, 0.00014905, 0.00000022, 63, 0.00014905, 0.00000022, 63, 1.07, 1.07
45, 0.00076914, 0.00000719, 72, 0.31, 0.00080458, 0.00000014, 76, 0.00078659, 0.00000048, 274, 1.05, 1.02
46, 0.00200702, 0.00000843, 62, 0.63, 0.00202388, 0.00000045, 88, 0.00155203, 0.00000399, 321, 1.01, 0.77
47, 0.00001144, 0.00000001, 16, 0.03, 0.00001144, 0.00000001, 31, 0.00001144, 0.00000001, 31, 1.00, 1.00
48, 0.00015770, 0.00000158, 66, 0.36, 0.00016759, 0.00000050, 16, 0.00016759, 0.00000050, 16, 1.06, 1.06
49, 0.00314824, 0.00000007, 41, 0.18, 0.00314824, 0.00000007, 92, 0.00264319, 0.00000806, 845, 1.00, 0.84
50, 0.00000846, 0.00000000, 16, 0.20, 0.00000846, 0.00000000, 24, 0.00000846, 0.00000000, 24, 1.00, 1.00
51, 0.00007390, 0.00000034, 100, 0.32, 0.00008090, 0.00000033, 33, 0.00008090, 0.00000033, 33, 1.09, 1.09
52, 0.00008947, 0.00000047, 68, 0.20, 0.00009291, 0.00000004, 86, 0.00009291, 0.00000004, 86, 1.04, 1.04
53, 0.00011080, 0.00000196, 72, 0.12, 0.00011913, 0.00000011, 9, 0.00010102, 0.00000041, 165, 1.08, 0.91
54, 0.00124814, 0.00001986, 82, 0.26, 0.00131130, 0.00000159, 93, 0.00119967, 0.00000091, 263, 1.05, 0.96
55, 0.00020158, 0.00000012, 36, 0.07, 0.00020158, 0.00000012, 80, 0.00016460, 0.00000011, 145, 1.00, 0.82
56, 0.00016727, 0.00000045, 40, 0.09, 0.00016727, 0.00000045, 43, 0.00016727, 0.00000045, 43, 1.00, 1.00
57, 0.00010329, 0.00000433, 74, 0.15, 0.00012368, 0.00000007, 27, 0.00012368, 0.00000007, 27, 1.20, 1.20
58, 0.00014226, 0.00000956, 79, 0.17, 0.00015977, 0.00000007, 21, 0.00015977, 0.00000007, 21, 1.12, 1.12
59, 0.00000233, 0.00000006, 99, 0.16, 0.00000343, 0.00000001, 15, 0.00000343, 0.00000001, 15, 1.47, 1.47
60, 0.00000038, 0.00000004, 10, 0.02, 0.00000670, 0.00000001, 1, 0.00000670, 0.00000001, 1, 17.84, 17.84
61, 0.00002812, 0.00000002, 1, 0.07, 0.00002812, 0.00000002, 24, 0.00002812, 0.00000002, 24, 1.00, 1.00
62, 0.00000727, 0.00000000, 46, 0.06, 0.00000727, 0.00000000, 37, 0.00000727, 0.00000000, 37, 1.00, 1.00
TOP: 200
TOP: 300
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00000809, 0.00000002, 10, 0.02, 0.00000809, 0.00000002, 1, 0.00000809, 0.00000002, 1, 1.00, 1.00
1, 0.00000567, 0.00000001, 40, 0.06, 0.00000567, 0.00000001, 26, 0.00000567, 0.00000001, 26, 1.00, 1.00
2, 0.00008255, 0.00000113, 75, 0.14, 0.00008452, 0.00000011, 1, 0.00008452, 0.00000011, 1, 1.02, 1.02
3, 0.00021142, 0.00000083, 37, 0.08, 0.00021142, 0.00000083, 81, 0.00021142, 0.00000083, 81, 1.00, 1.00
4, 0.00016605, 0.00000093, 75, 0.17, 0.00017687, 0.00000027, 6, 0.00017687, 0.00000027, 6, 1.07, 1.07
5, 0.00000587, 0.00000002, 10, 0.02, 0.00000624, 0.00000001, 1, 0.00000624, 0.00000001, 1, 1.06, 1.06
6, 0.00000469, 0.00000000, 40, 0.06, 0.00000469, 0.00000000, 7, 0.00000469, 0.00000000, 7, 1.00, 1.00
7, 0.00007975, 0.00000026, 100, 0.20, 0.00008441, 0.00000008, 5, 0.00008441, 0.00000008, 5, 1.06, 1.06
8, 0.00015965, 0.00000132, 75, 0.18, 0.00017000, 0.00000026, 46, 0.00017000, 0.00000026, 46, 1.06, 1.06
9, 0.00029533, 0.00000312, 75, 0.20, 0.00031747, 0.00000056, 226, 0.00031747, 0.00000056, 226, 1.07, 1.07
10, 0.00008729, 0.00000009, 72, 0.22, 0.00009212, 0.00000004, 188, 0.00009212, 0.00000004, 188, 1.06, 1.06
11, 0.00013138, 0.00000019, 100, 0.22, 0.00014268, 0.00000033, 24, 0.00014268, 0.00000033, 24, 1.09, 1.09
12, 0.00008489, 0.00000374, 100, 0.23, 0.00009120, 0.00000026, 120, 0.00009120, 0.00000026, 120, 1.07, 1.07
13, 0.00000396, 0.00000000, 16, 0.15, 0.00000396, 0.00000000, 17, 0.00000396, 0.00000000, 17, 1.00, 1.00
14, 0.00008913, 0.00000190, 72, 0.14, 0.00009786, 0.00000019, 57, 0.00009786, 0.00000019, 57, 1.10, 1.10
15, 0.00027303, 0.00000376, 71, 0.24, 0.00028465, 0.00000017, 279, 0.00027606, 0.00000030, 408, 1.04, 1.01
16, 0.00026313, 0.00000797, 74, 0.24, 0.00027660, 0.00000033, 276, 0.00027660, 0.00000033, 276, 1.05, 1.05
17, 0.00019508, 0.00000106, 94, 0.59, 0.00021118, 0.00000030, 252, 0.00019793, 0.00000015, 306, 1.08, 1.01
18, 0.00022833, 0.00000196, 71, 0.25, 0.00024333, 0.00000025, 95, 0.00024333, 0.00000025, 95, 1.07, 1.07
19, 0.00013640, 0.00000082, 72, 0.25, 0.00014246, 0.00000031, 234, 0.00014246, 0.00000031, 234, 1.04, 1.04
20, 0.00019371, 0.00000031, 93, 0.57, 0.00020192, 0.00000055, 129, 0.00020192, 0.00000055, 129, 1.04, 1.04
21, 0.00022187, 0.00000230, 68, 0.34, 0.00024897, 0.00000120, 135, 0.00024897, 0.00000120, 135, 1.12, 1.12
22, 0.00001210, 0.00000020, 10, 0.03, 0.00001210, 0.00000020, 1, 0.00001210, 0.00000020, 1, 1.00, 1.00
23, 0.00000814, 0.00000001, 35, 0.07, 0.00000814, 0.00000001, 20, 0.00000814, 0.00000001, 20, 1.00, 1.00
24, 0.00012126, 0.00000125, 78, 0.35, 0.00012846, 0.00000013, 68, 0.00012846, 0.00000013, 68, 1.06, 1.06
25, 0.00019071, 0.00000090, 74, 0.38, 0.00020042, 0.00000043, 78, 0.00020042, 0.00000043, 78, 1.05, 1.05
26, 0.00010863, 0.00000033, 99, 0.22, 0.00011582, 0.00000008, 92, 0.00011582, 0.00000008, 92, 1.07, 1.07
27, 0.00012549, 0.00000303, 100, 0.27, 0.00013460, 0.00000022, 115, 0.00013460, 0.00000022, 115, 1.07, 1.07
28, 0.00018304, 0.00000053, 79, 0.25, 0.00019469, 0.00000079, 68, 0.00019469, 0.00000079, 68, 1.06, 1.06
29, 0.00000506, 0.00000002, 16, 0.06, 0.00000506, 0.00000002, 25, 0.00000506, 0.00000002, 25, 1.00, 1.00
30, 0.00014669, 0.00000037, 72, 0.40, 0.00016160, 0.00000341, 39, 0.00016160, 0.00000341, 39, 1.10, 1.10
31, 0.00000517, 0.00000001, 10, 0.03, 0.00000517, 0.00000001, 1, 0.00000517, 0.00000001, 1, 1.00, 1.00
32, 0.00001342, 0.00000002, 37, 0.06, 0.00001342, 0.00000002, 19, 0.00001342, 0.00000002, 19, 1.00, 1.00
33, 0.00010234, 0.00000245, 100, 0.35, 0.00011103, 0.00000012, 16, 0.00011103, 0.00000012, 16, 1.08, 1.08
34, 0.00000483, 0.00000001, 11, 0.03, 0.00000483, 0.00000001, 1, 0.00000483, 0.00000001, 1, 1.00, 1.00
35, 0.00001133, 0.00000001, 38, 0.06, 0.00001133, 0.00000001, 56, 0.00001133, 0.00000001, 56, 1.00, 1.00
36, 0.00007490, 0.00000082, 72, 0.12, 0.00008492, 0.00000029, 53, 0.00008492, 0.00000029, 53, 1.13, 1.13
37, 0.00000446, 0.00000001, 10, 0.02, 0.00000446, 0.00000001, 1, 0.00000446, 0.00000001, 1, 1.00, 1.00
38, 0.00000988, 0.00000001, 38, 0.06, 0.00000988, 0.00000001, 46, 0.00000988, 0.00000001, 46, 1.00, 1.00
39, 0.00005574, 0.00000020, 37, 0.06, 0.00005574, 0.00000020, 16, 0.00005574, 0.00000020, 16, 1.00, 1.00
40, 0.00024855, 0.00000157, 74, 0.24, 0.00026098, 0.00000027, 257, 0.00025206, 0.00000038, 329, 1.05, 1.01
41, 0.00037710, 0.00000328, 72, 0.23, 0.00039415, 0.00000025, 266, 0.00037965, 0.00000021, 360, 1.05, 1.01
42, 0.00006600, 0.00000118, 100, 0.29, 0.00007317, 0.00000019, 29, 0.00007317, 0.00000019, 29, 1.11, 1.11
43, 0.00036237, 0.00000016, 40, 0.11, 0.00036237, 0.00000016, 285, 0.00036165, 0.00000010, 346, 1.00, 1.00
44, 0.00013841, 0.00000110, 70, 0.33, 0.00014905, 0.00000022, 63, 0.00014905, 0.00000022, 63, 1.08, 1.08
45, 0.00078659, 0.00000048, 40, 0.11, 0.00078659, 0.00000048, 274, 0.00078659, 0.00000048, 274, 1.00, 1.00
46, 0.00151997, 0.00002781, 100, 0.69, 0.00155967, 0.00000059, 135, 0.00155203, 0.00000399, 321, 1.03, 1.02
47, 0.00001144, 0.00000001, 16, 0.03, 0.00001144, 0.00000001, 31, 0.00001144, 0.00000001, 31, 1.00, 1.00
48, 0.00014476, 0.00000093, 91, 0.58, 0.00016759, 0.00000050, 16, 0.00016759, 0.00000050, 16, 1.16, 1.16
49, 0.00283696, 0.00004600, 94, 0.64, 0.00286394, 0.00000033, 197, 0.00264319, 0.00000806, 845, 1.01, 0.93
50, 0.00000846, 0.00000000, 16, 0.20, 0.00000846, 0.00000000, 24, 0.00000846, 0.00000000, 24, 1.00, 1.00
51, 0.00007706, 0.00000024, 79, 0.16, 0.00008090, 0.00000033, 33, 0.00008090, 0.00000033, 33, 1.05, 1.05
52, 0.00008717, 0.00000027, 63, 0.19, 0.00009291, 0.00000004, 86, 0.00009291, 0.00000004, 86, 1.07, 1.07
53, 0.00009469, 0.00000004, 73, 0.13, 0.00010102, 0.00000041, 165, 0.00010102, 0.00000041, 165, 1.07, 1.07
54, 0.00116779, 0.00001962, 100, 0.44, 0.00119967, 0.00000091, 263, 0.00119967, 0.00000091, 263, 1.03, 1.03
55, 0.00016460, 0.00000011, 37, 0.08, 0.00016460, 0.00000011, 145, 0.00016460, 0.00000011, 145, 1.00, 1.00
56, 0.00015292, 0.00000214, 99, 0.27, 0.00016727, 0.00000045, 43, 0.00016727, 0.00000045, 43, 1.09, 1.09
57, 0.00011215, 0.00000237, 100, 0.21, 0.00012368, 0.00000007, 27, 0.00012368, 0.00000007, 27, 1.10, 1.10
58, 0.00013741, 0.00000481, 100, 0.21, 0.00015977, 0.00000007, 21, 0.00015977, 0.00000007, 21, 1.16, 1.16
59, 0.00000237, 0.00000004, 81, 0.11, 0.00000343, 0.00000001, 15, 0.00000343, 0.00000001, 15, 1.45, 1.45
60, 0.00000037, 0.00000004, 14, 0.04, 0.00000670, 0.00000001, 1, 0.00000670, 0.00000001, 1, 17.89, 17.89
61, 0.00002812, 0.00000002, 1, 0.06, 0.00002812, 0.00000002, 24, 0.00002812, 0.00000002, 24, 1.00, 1.00
62, 0.00000727, 0.00000000, 46, 0.06, 0.00000727, 0.00000000, 37, 0.00000727, 0.00000000, 37, 1.00, 1.00
TOP: 1000
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00000809, 0.00000002, 10, 0.03, 0.00000809, 0.00000002, 1, 0.00000809, 0.00000002, 1, 1.00, 1.00
1, 0.00000567, 0.00000001, 40, 0.06, 0.00000567, 0.00000001, 26, 0.00000567, 0.00000001, 26, 1.00, 1.00
2, 0.00008206, 0.00000036, 99, 0.21, 0.00008452, 0.00000011, 1, 0.00008452, 0.00000011, 1, 1.03, 1.03
3, 0.00021142, 0.00000083, 37, 0.08, 0.00021142, 0.00000083, 81, 0.00021142, 0.00000083, 81, 1.00, 1.00
4, 0.00016686, 0.00000151, 100, 0.32, 0.00017687, 0.00000027, 6, 0.00017687, 0.00000027, 6, 1.06, 1.06
5, 0.00000624, 0.00000001, 10, 0.03, 0.00000624, 0.00000001, 1, 0.00000624, 0.00000001, 1, 1.00, 1.00
6, 0.00000469, 0.00000000, 40, 0.06, 0.00000469, 0.00000000, 7, 0.00000469, 0.00000000, 7, 1.00, 1.00
7, 0.00007964, 0.00000049, 100, 0.20, 0.00008441, 0.00000008, 5, 0.00008441, 0.00000008, 5, 1.06, 1.06
8, 0.00015858, 0.00000022, 82, 0.20, 0.00017000, 0.00000026, 46, 0.00017000, 0.00000026, 46, 1.07, 1.07
9, 0.00029476, 0.00000100, 100, 0.28, 0.00031747, 0.00000056, 226, 0.00031747, 0.00000056, 226, 1.08, 1.08
10, 0.00008796, 0.00000111, 100, 0.31, 0.00009212, 0.00000004, 188, 0.00009212, 0.00000004, 188, 1.05, 1.05
11, 0.00013119, 0.00000013, 100, 0.22, 0.00014268, 0.00000033, 24, 0.00014268, 0.00000033, 24, 1.09, 1.09
12, 0.00008335, 0.00000104, 100, 0.23, 0.00009120, 0.00000026, 120, 0.00009120, 0.00000026, 120, 1.09, 1.09
13, 0.00000396, 0.00000000, 16, 0.15, 0.00000396, 0.00000000, 17, 0.00000396, 0.00000000, 17, 1.00, 1.00
14, 0.00008547, 0.00000148, 100, 0.20, 0.00009786, 0.00000019, 57, 0.00009786, 0.00000019, 57, 1.14, 1.14
15, 0.00025853, 0.00000142, 69, 0.36, 0.00027606, 0.00000030, 408, 0.00027606, 0.00000030, 408, 1.07, 1.07
16, 0.00026000, 0.00000633, 73, 0.23, 0.00027660, 0.00000033, 276, 0.00027660, 0.00000033, 276, 1.06, 1.06
17, 0.00019793, 0.00000015, 40, 0.10, 0.00019793, 0.00000015, 306, 0.00019793, 0.00000015, 306, 1.00, 1.00
18, 0.00022622, 0.00000187, 72, 0.25, 0.00024333, 0.00000025, 95, 0.00024333, 0.00000025, 95, 1.08, 1.08
19, 0.00013525, 0.00000016, 82, 0.22, 0.00014246, 0.00000031, 234, 0.00014246, 0.00000031, 234, 1.05, 1.05
20, 0.00018966, 0.00000183, 97, 0.57, 0.00020192, 0.00000055, 129, 0.00020192, 0.00000055, 129, 1.06, 1.06
21, 0.00022095, 0.00000039, 95, 0.56, 0.00024897, 0.00000120, 135, 0.00024897, 0.00000120, 135, 1.13, 1.13
22, 0.00001210, 0.00000020, 10, 0.02, 0.00001210, 0.00000020, 1, 0.00001210, 0.00000020, 1, 1.00, 1.00
23, 0.00000814, 0.00000001, 35, 0.07, 0.00000814, 0.00000001, 20, 0.00000814, 0.00000001, 20, 1.00, 1.00
24, 0.00011907, 0.00000049, 67, 0.33, 0.00012846, 0.00000013, 68, 0.00012846, 0.00000013, 68, 1.08, 1.08
25, 0.00020042, 0.00000043, 37, 0.13, 0.00020042, 0.00000043, 78, 0.00020042, 0.00000043, 78, 1.00, 1.00
26, 0.00010975, 0.00000122, 79, 0.16, 0.00011582, 0.00000008, 92, 0.00011582, 0.00000008, 92, 1.06, 1.06
27, 0.00012739, 0.00000105, 73, 0.32, 0.00013460, 0.00000022, 115, 0.00013460, 0.00000022, 115, 1.06, 1.06
28, 0.00018338, 0.00000092, 100, 0.38, 0.00019469, 0.00000079, 68, 0.00019469, 0.00000079, 68, 1.06, 1.06
29, 0.00000506, 0.00000002, 16, 0.06, 0.00000506, 0.00000002, 25, 0.00000506, 0.00000002, 25, 1.00, 1.00
30, 0.00015174, 0.00000070, 99, 0.37, 0.00016160, 0.00000341, 39, 0.00016160, 0.00000341, 39, 1.06, 1.06
31, 0.00000517, 0.00000001, 10, 0.02, 0.00000517, 0.00000001, 1, 0.00000517, 0.00000001, 1, 1.00, 1.00
32, 0.00001342, 0.00000002, 37, 0.06, 0.00001342, 0.00000002, 19, 0.00001342, 0.00000002, 19, 1.00, 1.00
33, 0.00010150, 0.00000003, 100, 0.34, 0.00011103, 0.00000012, 16, 0.00011103, 0.00000012, 16, 1.09, 1.09
34, 0.00000483, 0.00000001, 11, 0.03, 0.00000483, 0.00000001, 1, 0.00000483, 0.00000001, 1, 1.00, 1.00
35, 0.00001133, 0.00000001, 38, 0.06, 0.00001133, 0.00000001, 56, 0.00001133, 0.00000001, 56, 1.00, 1.00
36, 0.00007569, 0.00000104, 76, 0.12, 0.00008492, 0.00000029, 53, 0.00008492, 0.00000029, 53, 1.12, 1.12
37, 0.00000446, 0.00000001, 10, 0.02, 0.00000446, 0.00000001, 1, 0.00000446, 0.00000001, 1, 1.00, 1.00
38, 0.00000988, 0.00000001, 38, 0.06, 0.00000988, 0.00000001, 46, 0.00000988, 0.00000001, 46, 1.00, 1.00
39, 0.00005301, 0.00000042, 70, 0.14, 0.00005574, 0.00000020, 16, 0.00005574, 0.00000020, 16, 1.05, 1.05
40, 0.00025206, 0.00000038, 40, 0.10, 0.00025206, 0.00000038, 329, 0.00025206, 0.00000038, 329, 1.00, 1.00
41, 0.00037095, 0.00000044, 75, 0.21, 0.00037965, 0.00000021, 360, 0.00037965, 0.00000021, 360, 1.02, 1.02
42, 0.00006711, 0.00000020, 99, 0.25, 0.00007317, 0.00000019, 29, 0.00007317, 0.00000019, 29, 1.09, 1.09
43, 0.00033598, 0.00000807, 99, 0.39, 0.00036165, 0.00000010, 346, 0.00036165, 0.00000010, 346, 1.08, 1.08
44, 0.00013784, 0.00000038, 90, 0.56, 0.00014905, 0.00000022, 63, 0.00014905, 0.00000022, 63, 1.08, 1.08
45, 0.00077720, 0.00000802, 100, 0.29, 0.00078659, 0.00000048, 274, 0.00078659, 0.00000048, 274, 1.01, 1.01
46, 0.00151033, 0.00002509, 99, 0.60, 0.00155203, 0.00000399, 321, 0.00155203, 0.00000399, 321, 1.03, 1.03
47, 0.00001144, 0.00000001, 16, 0.03, 0.00001144, 0.00000001, 31, 0.00001144, 0.00000001, 31, 1.00, 1.00
48, 0.00015595, 0.00000069, 64, 0.36, 0.00016759, 0.00000050, 16, 0.00016759, 0.00000050, 16, 1.07, 1.07
49, 0.00261075, 0.00002339, 74, 0.37, 0.00264319, 0.00000806, 845, 0.00264319, 0.00000806, 845, 1.01, 1.01
50, 0.00000846, 0.00000000, 16, 0.20, 0.00000846, 0.00000000, 24, 0.00000846, 0.00000000, 24, 1.00, 1.00
51, 0.00007552, 0.00000054, 99, 0.23, 0.00008090, 0.00000033, 33, 0.00008090, 0.00000033, 33, 1.07, 1.07
52, 0.00009291, 0.00000004, 32, 0.06, 0.00009291, 0.00000004, 86, 0.00009291, 0.00000004, 86, 1.00, 1.00
53, 0.00009780, 0.00000159, 98, 0.35, 0.00010102, 0.00000041, 165, 0.00010102, 0.00000041, 165, 1.03, 1.03
54, 0.00114460, 0.00002905, 100, 0.44, 0.00119967, 0.00000091, 263, 0.00119967, 0.00000091, 263, 1.05, 1.05
55, 0.00016460, 0.00000011, 37, 0.07, 0.00016460, 0.00000011, 145, 0.00016460, 0.00000011, 145, 1.00, 1.00
56, 0.00015676, 0.00000245, 100, 0.28, 0.00016727, 0.00000045, 43, 0.00016727, 0.00000045, 43, 1.07, 1.07
57, 0.00010640, 0.00000385, 100, 0.20, 0.00012368, 0.00000007, 27, 0.00012368, 0.00000007, 27, 1.16, 1.16
58, 0.00013943, 0.00000704, 75, 0.15, 0.00015977, 0.00000007, 21, 0.00015977, 0.00000007, 21, 1.15, 1.15
59, 0.00000236, 0.00000005, 73, 0.10, 0.00000343, 0.00000001, 15, 0.00000343, 0.00000001, 15, 1.45, 1.45
60, 0.00000037, 0.00000004, 14, 0.04, 0.00000670, 0.00000001, 1, 0.00000670, 0.00000001, 1, 18.08, 18.08
61, 0.00002812, 0.00000002, 1, 0.06, 0.00002812, 0.00000002, 24, 0.00002812, 0.00000002, 24, 1.00, 1.00
62, 0.00000727, 0.00000000, 46, 0.06, 0.00000727, 0.00000000, 37, 0.00000727, 0.00000000, 37, 1.00, 1.00
BENCH: googlenet
TOP: 1
TOP: 10
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00002814, 0.00000010, 73, 0.12, 0.00003727, 0.00000003, 3, 0.00002587, 0.00000003, 27, 1.32, 0.92
1, 0.00004791, 0.00000146, 74, 0.35, 0.00005031, 0.00000009, 3, 0.00003162, 0.00000002, 27, 1.05, 0.66
2, 0.00008688, 0.00000097, 96, 0.28, 0.00016847, 0.00000047, 2, 0.00008198, 0.00000016, 16, 1.94, 0.94
3, 0.00065080, 0.00000463, 93, 0.66, 0.00068665, 0.00000080, 1, 0.00024070, 0.00000047, 131, 1.06, 0.37
4, 0.00000552, 0.00000001, 16, 0.04, 0.00000552, 0.00000001, 10, 0.00000552, 0.00000001, 10, 1.00, 1.00
5, 0.00015508, 0.00000054, 37, 0.06, 0.00015508, 0.00000054, 8, 0.00004923, 0.00000011, 78, 1.00, 0.32
6, 0.00001800, 0.00000037, 100, 0.44, 0.00003504, 0.00000001, 2, 0.00001898, 0.00000005, 23, 1.95, 1.05
7, 0.00002013, 0.00000017, 82, 0.37, 0.00002314, 0.00000006, 1, 0.00002314, 0.00000006, 1, 1.15, 1.15
8, 0.00010869, 0.00000042, 75, 0.25, 0.00011257, 0.00000028, 2, 0.00005408, 0.00000014, 83, 1.04, 0.50
9, 0.00043825, 0.00000053, 40, 0.14, 0.00043825, 0.00000053, 1, 0.00018689, 0.00000021, 71, 1.00, 0.43
10, 0.00001064, 0.00000068, 30, 0.10, 0.00002335, 0.00000003, 10, 0.00002335, 0.00000003, 10, 2.20, 2.20
11, 0.00023337, 0.00000440, 100, 0.43, 0.00025023, 0.00000020, 3, 0.00011406, 0.00000019, 93, 1.07, 0.49
12, 0.00007244, 0.00000091, 82, 0.15, 0.00007315, 0.00000023, 1, 0.00003911, 0.00000001, 57, 1.01, 0.54
13, 0.00008435, 0.00000030, 72, 0.25, 0.00010836, 0.00000023, 3, 0.00007443, 0.00000012, 24, 1.28, 0.88
14, 0.00017362, 0.00000057, 100, 0.21, 0.00020564, 0.00000020, 7, 0.00014011, 0.00000013, 75, 1.18, 0.81
15, 0.00169017, 0.00003404, 100, 0.35, 0.00180487, 0.00000079, 2, 0.00068801, 0.00000066, 340, 1.07, 0.41
16, 0.00006689, 0.00000058, 86, 0.39, 0.00006790, 0.00000004, 10, 0.00003935, 0.00000007, 20, 1.02, 0.59
17, 0.00004870, 0.00000047, 95, 0.60, 0.00005740, 0.00000003, 3, 0.00004774, 0.00000012, 12, 1.18, 0.98
18, 0.00016768, 0.00000122, 100, 0.17, 0.00018099, 0.00000200, 2, 0.00012849, 0.00000008, 80, 1.08, 0.77
19, 0.00108719, 0.00002044, 83, 0.31, 0.00125405, 0.00000057, 7, 0.00053477, 0.00000060, 321, 1.15, 0.49
20, 0.00055175, 0.00000603, 94, 0.65, 0.00075164, 0.00000027, 8, 0.00043471, 0.00000059, 292, 1.36, 0.79
21, 0.00002902, 0.00000013, 35, 0.09, 0.00002902, 0.00000013, 7, 0.00002153, 0.00000003, 36, 1.00, 0.74
22, 0.00006379, 0.00000074, 97, 0.59, 0.00016063, 0.00000514, 3, 0.00005943, 0.00000004, 106, 2.52, 0.93
23, 0.00003511, 0.00000011, 82, 0.35, 0.00003901, 0.00000117, 9, 0.00002910, 0.00000020, 21, 1.11, 0.83
24, 0.00005621, 0.00000009, 84, 0.29, 0.00005981, 0.00000013, 9, 0.00002971, 0.00000051, 61, 1.06, 0.53
25, 0.00050153, 0.00000394, 100, 0.51, 0.00099071, 0.00000175, 4, 0.00039328, 0.00000124, 193, 1.98, 0.78
26, 0.00002425, 0.00000002, 16, 0.06, 0.00002425, 0.00000002, 10, 0.00002382, 0.00000011, 44, 1.00, 0.98
27, 0.00005686, 0.00000048, 72, 0.26, 0.00006008, 0.00000010, 7, 0.00006008, 0.00000010, 7, 1.06, 1.06
28, 0.00002053, 0.00000012, 100, 0.17, 0.00003983, 0.00000003, 10, 0.00001979, 0.00000002, 19, 1.94, 0.96
29, 0.00002381, 0.00000093, 94, 0.35, 0.00003833, 0.00000005, 6, 0.00002915, 0.00000002, 59, 1.61, 1.22
30, 0.00008486, 0.00000233, 70, 0.13, 0.00016923, 0.00000059, 4, 0.00008030, 0.00000017, 79, 1.99, 0.95
31, 0.00039298, 0.00000083, 100, 0.39, 0.00046352, 0.00000031, 1, 0.00029969, 0.00000025, 179, 1.18, 0.76
32, 0.00005800, 0.00000032, 44, 0.11, 0.00005835, 0.00000001, 3, 0.00002817, 0.00000007, 42, 1.01, 0.49
33, 0.00033765, 0.00000218, 93, 0.53, 0.00038723, 0.00000079, 7, 0.00011314, 0.00000015, 95, 1.15, 0.34
34, 0.00006770, 0.00000021, 71, 0.13, 0.00014443, 0.00000014, 1, 0.00008410, 0.00000008, 46, 2.13, 1.24
35, 0.00024697, 0.00000159, 81, 0.18, 0.00027151, 0.00000035, 3, 0.00017787, 0.00000004, 65, 1.10, 0.72
36, 0.00369848, 0.00002938, 77, 0.62, 0.00412406, 0.00001890, 2, 0.00127887, 0.00000150, 654, 1.12, 0.35
